at,poolName,pair,endBlock,priceBaseInQuote,riskScore,riskStatus,trend,deltaScore,events,syncBlock,syncAgeBlocks,flowStatus,flowNetQuote,flowGrossQuote,flowNetPct,flowGrossPct,l1Status,l1NetLiq15Quote,l1Churn15Quote,m1Status,m1BouncePairs,m1ClassicCandidates,m1ReversalPairs,volStatus,volShort,volLong
2026-02-27 08:59:11,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547222,2034.2294458753515,20,OK,RISING,5,STATE_STALE,24547197,25,OK,-34310837,264705689,0.0004720492166202339,0.003641826433070382,OK,0,0,OK,1,0,0,OK,0,
2026-02-27 08:59:11,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547222,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,116,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:00:01,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547227,2034.8231600882332,15,OK,FLAT,0,,24547225,2,OK,44287288,379825846,0.00048623137410699386,0.00417011859073266,OK,0,0,OK,7,0,1,OK,0.000004476221749494479,
2026-02-27 09:00:01,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547227,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,36,OK,-3542395,3542437,0.059408737983916965,0.059409442356804606,OK,0,0,OK,3,0,0,OK,0,
2026-02-27 09:00:01,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547227,2034.2434183948528,15,OK,FALLING,-5,,24547225,2,OK,-9310837,289705689,0.0001280982505544526,0.003985763249487916,OK,0,0,OK,1,0,0,OK,0.0000034343400994858998,
2026-02-27 09:00:01,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547227,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,121,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:00:48,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547231,2034.8231600882332,15,OK,FLAT,0,,24547225,6,OK,44287288,379825846,0.00048623137410699386,0.00417011859073266,OK,0,0,OK,7,0,1,OK,0.0000030646577045045864,
2026-02-27 09:00:48,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547231,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,40,OK,-3542395,3542437,0.059408737983916965,0.059409442356804606,OK,0,0,OK,3,0,0,OK,0,
2026-02-27 09:00:48,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547231,2034.2434183948528,15,OK,FLAT,0,,24547225,6,OK,6525385,273869467,0.00008977607520078664,0.003767888923732677,OK,0,0,OK,1,0,0,OK,0.0000034343400994858998,
2026-02-27 09:00:48,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547231,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,125,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:01:34,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547234,2034.8231600882332,15,OK,FLAT,0,,24547225,9,OK,44187288,379725846,0.0004851334713090014,0.004169020687934667,OK,0,0,OK,7,0,1,OK,0.0000030646577045045864,
2026-02-27 09:01:34,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547234,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,43,OK,-2602868,2602910,0.04365213450750748,0.043652838880395124,OK,0,0,OK,3,0,0,OK,0,
2026-02-27 09:01:34,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547234,2034.2663334305735,15,OK,FLAT,0,,24547233,1,OK,181197426,181197426,0.0024928953592465216,0.0024928953592465216,OK,0,0,OK,0,0,0,OK,0.000005533709063374509,
2026-02-27 09:01:34,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547234,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,128,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:02:20,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547238,2034.8231600882332,15,OK,FLAT,0,,24547225,13,OK,44055958,379594516,0.00048369159556439783,0.004167578812190063,OK,0,0,OK,5,0,1,OK,7.343541480313731e-7,
2026-02-27 09:02:20,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547238,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,47,OK,-2151068,2151110,0.03607509473042625,0.03607579910331389,OK,0,0,OK,2,0,0,OK,0,
2026-02-27 09:02:20,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547238,2034.2663334305735,15,OK,FLAT,0,,24547233,5,OK,181197426,181197426,0.0024928953592465216,0.0024928953592465216,OK,0,0,OK,0,0,0,OK,0.000005533709063374509,
2026-02-27 09:02:20,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547238,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,132,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:03:07,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547242,2034.8246532474686,15,OK,FLAT,0,,24547241,1,OK,47402817,382941375,0.0005204366629344637,0.0042043225259067426,OK,0,0,OK,5,0,1,OK,3.669013398079042e-7,
2026-02-27 09:03:07,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547242,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,51,OK,-1812242,1812284,0.030392717396408264,0.030393421769295905,OK,0,0,OK,1,0,0,OK,0,
2026-02-27 09:03:07,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547242,2034.2663334305735,15,OK,FLAT,0,,24547233,9,OK,101437426,101437426,0.0013955655668602737,0.0013955655668602737,OK,0,0,OK,0,0,0,OK,0.000005632292195091189,
2026-02-27 09:03:07,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547242,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,136,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:03:55,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547246,2034.8246532474686,15,OK,FLAT,0,,24547241,5,OK,123392804,306951388,0.0013547325498374147,0.0033700266390037916,OK,0,0,OK,5,0,1,OK,3.669013398079042e-7,
2026-02-27 09:03:55,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547246,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,55,OK,-1812263,1812263,0.030393069582852084,0.030393069582852084,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:03:55,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547246,2034.2663334305735,15,OK,FLAT,0,,24547233,13,OK,101437426,101437426,0.0013955655668602737,0.0013955655668602737,OK,0,0,OK,0,0,0,OK,0.000005632292195091189,
2026-02-27 09:03:55,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547246,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,140,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:05:12,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547252,2033.9297919485753,15,OK,FLAT,0,,24547250,2,OK,-1844783199,2275127391,0.020258367258346132,0.02498416413992984,OK,0,0,OK,5,0,1,OK,0.00022005752425910034,
2026-02-27 09:05:12,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547252,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,61,OK,-1465984,1465984,0.024585699602843424,0.024585699602843424,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:05:12,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547252,2034.2663334305735,15,OK,FLAT,0,,24547233,19,OK,101437426,101437426,0.0013955655668602737,0.0013955655668602737,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:05:12,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547252,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,146,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:06:00,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547257,2033.9297919485753,15,OK,FLAT,0,,24547250,7,OK,-1996454857,2105095735,0.021923939750610723,0.023116972518356118,OK,0,0,OK,4,0,0,OK,0.00022005752425910034,
2026-02-27 09:06:00,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547257,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,66,OK,-1465984,1465984,0.024585699602843424,0.024585699602843424,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:06:00,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547257,2034.2697047925951,15,OK,FLAT,0,,24547256,1,OK,107469509,107469509,0.0014785531109662159,0.0014785531109662159,OK,0,0,OK,0,0,0,OK,8.286425362788063e-7,
2026-02-27 09:06:00,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547257,1.0016968975043758,28,ELEVATED,FLAT,0,STATE_STALE,24547106,151,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:06:50,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547261,2033.9297919485753,15,OK,FLAT,0,,24547250,11,OK,-1996454857,2105095735,0.021923939750610723,0.023116972518356118,OK,0,0,OK,4,0,0,OK,0.00021993495193070624,
2026-02-27 09:06:50,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547261,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,70,OK,-1465984,1465984,0.024585699602843424,0.024585699602843424,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:06:50,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547261,2034.2697047925951,15,OK,FLAT,0,,24547256,5,OK,97469509,97469509,0.001340974264210136,0.001340974264210136,OK,0,0,OK,0,0,0,OK,8.286425362788063e-7,
2026-02-27 09:06:50,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547261,1.0016402973578045,23,OK,FALLING,-5,,24547258,3,OK,-49933181,49933181,0.0028210885791887584,0.0028210885791887584,OK,0,0,OK,0,0,0,OK,0.000028252930525937916,
2026-02-27 09:07:37,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547265,2033.9254568249419,15,OK,FLAT,0,,24547263,2,OK,-2031930418,2089000172,0.022313536070703393,0.022940244546123822,OK,0,0,OK,4,0,0,OK,0.00021958201652093188,
2026-02-27 09:07:37,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547265,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,74,OK,-548,548,0.000009190389105446031,0.000009190389105446031,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:07:37,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547265,2034.2697047925951,15,OK,FLAT,0,,24547256,9,OK,97112374,97112374,0.0013360608420665127,0.0013360608420665127,OK,0,0,OK,0,0,0,OK,8.286425362788063e-7,
2026-02-27 09:07:37,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547265,1.001583702010499,23,OK,FLAT,0,,24547263,2,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0.000032623212624009303,
2026-02-27 09:08:26,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547269,2033.9254568249419,15,OK,FLAT,0,,24547263,6,OK,-2031930418,2089000172,0.022313536070703393,0.022940244546123822,OK,0,0,OK,4,0,0,OK,0.0000010657025307410129,
2026-02-27 09:08:26,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547269,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,78,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:08:26,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547269,2034.2697047925951,15,OK,FLAT,0,,24547256,13,OK,97032083,97032083,0.0013349562077480234,0.0013349562077480234,OK,0,0,OK,0,0,0,OK,8.286425362788063e-7,
2026-02-27 09:08:26,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547269,1.001583702010499,23,OK,FLAT,0,,24547263,6,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0.000032623212624009303,
2026-02-27 09:09:12,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547273,2033.925656500026,15,OK,FLAT,0,,24547270,3,OK,-2031670773,2089259817,0.022310683696122283,0.022943094696034852,OK,0,0,OK,4,0,0,OK,0.0000010830537739568628,
2026-02-27 09:09:12,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547273,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,82,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:09:12,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547273,2034.384507246151,15,OK,FLAT,0,,24547273,0,OK,277435083,277435083,0.0038168120171792573,0.0038168120171792573,OK,0,0,OK,0,0,0,OK,0.000028216321074121868,
2026-02-27 09:09:12,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547273,1.001583702010499,23,OK,FLAT,0,,24547263,10,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0.000032623212624009303,
2026-02-27 09:09:58,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547276,2033.925656500026,15,OK,FLAT,0,,24547270,6,OK,-2031670773,2089259817,0.022310683696122283,0.022943094696034852,OK,0,0,OK,4,0,0,OK,0.0000010830537739568628,
2026-02-27 09:09:58,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547276,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,85,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:09:58,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547276,2034.3861832971397,15,OK,FLAT,0,,24547276,0,OK,280433808,280433808,0.0038580653724323054,0.0038580653724323054,OK,0,0,OK,0,0,0,OK,0.000028081696621101855,
2026-02-27 09:10:53,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547281,2033.9040670490938,27,ELEVATED,FLAT,0,,24547278,3,OK,-2060038319,2117627363,0.02262232026621148,0.023254734617525762,OK,0,0,ELEVATED,5,0,0,OK,,
2026-02-27 09:10:53,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547281,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,90,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:10:53,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547281,2034.404068818644,15,OK,FLAT,0,,24547280,1,OK,312433808,312433808,0.004298286136883729,0.004298286136883729,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:10:53,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547281,1.001583702010499,23,OK,FLAT,0,,24547263,18,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:25,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547284,2033.9040670490938,27,ELEVATED,FLAT,0,,24547278,6,OK,-2060038319,2117627363,0.02262232026621148,0.023254734617525762,OK,0,0,ELEVATED,5,0,0,OK,,
2026-02-27 09:11:25,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547284,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,93,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:25,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547284,2034.404068818644,15,OK,FLAT,0,,24547280,4,OK,312433808,312433808,0.004298286136883729,0.004298286136883729,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:25,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547284,1.001583702010499,23,OK,FLAT,0,,24547263,21,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:57,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547286,2033.9040670490938,27,ELEVATED,FLAT,0,,24547278,8,OK,-2035831675,2093420719,0.02235649489389317,0.022988909245207446,OK,0,0,ELEVATED,4,0,0,OK,,
2026-02-27 09:11:57,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547286,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,95,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:57,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547286,2034.404068818644,15,OK,FLAT,0,,24547280,6,OK,312433808,312433808,0.004298286136883729,0.004298286136883729,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:11:57,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547286,1.001583702010499,23,OK,FLAT,0,,24547263,23,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:12:29,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547289,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,1,OK,-2033697561,2095554833,0.022333053877269693,0.023012339634783035,OK,0,0,ELEVATED,5,0,0,OK,,
2026-02-27 09:12:29,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547289,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,98,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:12:29,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547289,2034.4141294589851,15,OK,FLAT,0,,24547289,0,OK,330433808,330433808,0.004545908613555755,0.004545908613555755,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:12:29,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547289,1.001583702010499,28,ELEVATED,RISING,5,STATE_STALE,24547263,26,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,,
2026-02-27 09:13:02,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547292,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,4,OK,-2033697561,2095554833,0.022333053877269693,0.023012339634783035,OK,0,0,ELEVATED,5,0,0,OK,2.3400626278650366e-7,
2026-02-27 09:13:02,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547292,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,101,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:13:02,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547292,2034.4197187143475,15,OK,FLAT,0,,24547290,2,OK,340433808,340433808,0.004683476126230219,0.004683476126230219,OK,0,0,OK,0,0,0,OK,0.000002395088221366732,
2026-02-27 09:13:02,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547292,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,29,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:13:36,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547294,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,6,OK,-2058697561,2070554833,0.022607591427807543,0.022737802084245185,OK,0,0,ELEVATED,4,0,0,OK,2.3400626278650366e-7,
2026-02-27 09:13:36,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547294,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,103,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:13:36,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547294,2034.4197187143475,15,OK,FLAT,0,,24547290,4,OK,340433808,340433808,0.004683476126230219,0.004683476126230219,OK,0,0,OK,0,0,0,OK,0.000002395088221366732,
2026-02-27 09:13:36,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547294,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,31,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:14:08,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547297,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,9,OK,-2058697561,2070554833,0.022607591427807543,0.022737802084245185,OK,0,0,ELEVATED,4,0,0,OK,2.3400626278650366e-7,
2026-02-27 09:14:08,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547297,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,106,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:14:08,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547297,2034.4197187143475,15,OK,FLAT,0,,24547290,7,OK,340433808,340433808,0.004683476126230219,0.004683476126230219,OK,0,0,OK,0,0,0,OK,0.000002395088221366732,
2026-02-27 09:14:08,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547297,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,34,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:14:49,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547301,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,13,OK,-2052018908,2063876180,0.022534249786387052,0.022664460442824694,OK,0,0,ELEVATED,4,0,0,OK,0,
2026-02-27 09:14:49,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547301,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,110,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:14:49,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547301,2034.4197187143475,15,OK,FLAT,0,,24547290,11,OK,315433808,315433808,0.004339541709599789,0.004339541709599789,OK,0,0,OK,0,0,0,OK,0.0000013736750063611364,
2026-02-27 09:14:49,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547301,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,38,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:15:20,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547303,2033.9050189418958,27,ELEVATED,FLAT,0,,24547288,15,OK,-2052018908,2063876180,0.022534249786387052,0.022664460442824694,OK,0,0,ELEVATED,4,0,0,OK,0,
2026-02-27 09:15:20,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547303,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,112,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:15:20,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547303,2034.4197187143475,15,OK,FLAT,0,,24547290,13,OK,315433808,315433808,0.004339541709599789,0.004339541709599789,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:15:20,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547303,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,40,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:15:58,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547306,2033.9050189418958,15,OK,FALLING,-12,,24547288,18,OK,-2052018908,2063876180,0.022534249786387052,0.022664460442824694,OK,0,0,OK,4,0,0,OK,0,
2026-02-27 09:15:58,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547306,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,115,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:15:58,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547306,2034.4700223577715,15,OK,FLAT,0,,24547306,0,OK,405433808,405433808,0.0055776365491871155,0.0055776365491871155,OK,0,0,OK,0,0,0,OK,0.00001236299006064197,
2026-02-27 09:15:58,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547306,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,43,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:16:33,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547309,2033.9050189418958,15,OK,FLAT,0,,24547288,21,OK,-2052018908,2063876180,0.022534249786387052,0.022664460442824694,OK,0,0,OK,4,0,0,OK,0,
2026-02-27 09:16:33,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547309,0.030070330357976332,28,ELEVATED,FLAT,0,STATE_STALE,24547191,118,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 09:16:33,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547309,2034.4700223577715,15,OK,FLAT,0,,24547306,3,OK,364433808,364433808,0.005013591089720469,0.005013591089720469,OK,0,0,OK,0,0,0,OK,0.00001236299006064197,
2026-02-27 09:16:33,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547309,1.001583702010499,28,ELEVATED,FLAT,0,STATE_STALE,24547263,46,OK,-99863541,99863541,0.005642176941386103,0.005642176941386103,OK,0,0,OK,0,0,0,OK,0,
